ID	H2_1	H2_2	H2_3	H2_4	H2_5	H2_6	H2_7	H2_8	H2_9	H2_10	H2_11	H2_12	H2_13	H2_14	H2_15	H2_16	H2_17	H2_18	H2_19	H2_20	H2_21	H2_22	H2_23	H2_24	H2_25	H2_26	H2_27	H2_28	H2_29	H2_30	H2_31	H2_32	H2_33	H2_34	H2_35	H2_36	H2_37	H2_38	H2_39	H2_40	H2_41	H2_42	H2_43	H2_44	H2_45	H2_46	H2_47	H2_48	H2_49	H2_50	H2_51	H2_52	H2_53	H2_54	H2_55	H2_56	H2_57	H2_58	H2_59	H2_60	H2_61	H2_62	H2_63	H2_64	H2_65	H2_66	H2_67	H2_68	H2_69	H2_70	H2_71	H2_72	H2_73	H2_74	H2_75	H2_76	H2_77	H2_78	H2_79	H2_80	H2_81	H2_82	H2_83	H2_84
MAP	0.948990242489123	0.938529400210177	0.934172403971754	0.866940354943576	0.992875101896503	1.11013293196751	0.889803229259765	0.90929369763993	0.760063568685609	1.19983647452833	1.01391132794469	1.03724427660849	1.10529223425883	0.992875101896503	1	1.14421792592738	1.05034313340339	0.960343354383759	1.02331072786022	1.18477089246604	1.22924196368065	1.03142586354217	1.04002015832016	1.11294306563608	1.23516865712686	0.934172403971754	1.02838333218751	0.932003849969063	0.983565199029651	0.793083068975339	1.19541907698956	1.04867374949666	1.01316551920565	1.0446136035514	0.996890806234593	0.875499906697178	1.19748278808474	0.985572437364343	0.965260413085966	1.05051120124928	1.0220316198352	0.863516632455632	0.898051689763207	0.996890806234593	1.11228098390281	0.850373334053566	0.955426295681552	0.832446301770789	1.13146490340703	0.826102569265068	1.29168401771771	0.963808081006492	0.985572437364343	1.01937420815368	1.07098908356986	0.919316998791974	0.858336361582809	0.757425554169654	1.0817370775592	0.943402017305218	1.12374004360679	0.820063053064752	0.972974960469068	1.03142586354217	1	0.92360954242332	1.03027553796443	0.994949616476296	0.963808081006492	1.0548476954203	0.879209062159322	1.01872243883754	1.01902837387914	1.03949655761695	1.04789086516269	1.11947254441705	0.892761419774305	0.83081964073503	0.970135239984679	1.01902837387914	1.04789086516269	1.01902837387914	0.990667262495212	1.00388974552883
Age	1.03333333333333	1.06666666666667	0.8	1.2	0.933333333333333	1.03333333333333	0.866666666666667	0.9	1.26666666666667	1.1	0.933333333333333	1	1.26666666666667	1.03333333333333	1.03333333333333	1	1.03333333333333	0.966666666666667	1.03333333333333	0.833333333333333	0.933333333333333	0.833333333333333	0.9	0.9	1.03333333333333	1.23333333333333	1.06666666666667	0.966666666666667	0.9	1.03333333333333	0.933333333333333	0.833333333333333	0.866666666666667	1.1	1	0.966666666666667	0.833333333333333	1.06666666666667	0.833333333333333	1	1.03333333333333	1	0.933333333333333	0.933333333333333	1	0.9	0.866666666666667	1.36666666666667	1.2	1	1.2	0.866666666666667	1.03333333333333	0.866666666666667	1	0.933333333333333	0.966666666666667	1.06666666666667	0.633333333333333	0.966666666666667	1.03333333333333	0.8	1	0.933333333333333	1.03333333333333	0.9	0.833333333333333	0.966666666666667	1.03333333333333	1.13333333333333	1.2	0.966666666666667	0.9	1.13333333333333	1.1	0.933333333333333	0.733333333333333	0.9	1.13333333333333	1.03333333333333	0.966666666666667	1.13333333333333	0.866666666666667	1
BMI	1.39935430128528	0.933472324844811	0.919188829223985	0.980313719215184	1.05050286375851	1.2442454219867	0.861918365233925	1.03686883185949	1.07739442684827	1.13616148115379	0.939341029635312	1.02473139027593	1.20286328788656	0.942607173279745	1.11694582625434	1.02532908515034	1.17656471341237	0.871495602001101	0.997383320077371	1.00515335344475	1.09107081507697	0.973748488114343	0.763722274252528	1.03237906091311	1.19830762931623	1.15818206633001	0.895652828696884	1.02949412423582	0.860770038073634	0.980313719215184	1.06362861970134	1.17236673051491	0.916468611606576	1.00261667992263	0.954655195945087	1.28194726166329	1.23171736091829	0.845658240894566	0.944508501856619	0.967131488166112	1.07457537779493	1.01801555889177	0.839403622878065	0.882423535059275	1.00261667992263	0.959860318237224	0.916468611606576	1.0893718556308	0.815749965879623	1.04987693133098	1.03719356372039	1.23171736091829	0.992728830071112	0.802708922596161	0.980313719215184	0.810643675023414	1.18377470197616	0.956518874451133	0.980313719215184	0.90080618214163	0.92596584197324	0.870239030887177	0.977753514398799	1.02473139027593	1.19830762931623	0.924808102295242	1.10740153329913	0.979452473844966	1.01249982351529	1.12663130697515	1.02737630775168	0.985330591153175	1.03189902251004	0.873331042954025	0.919188829223985	1.0717657412593	0.860770038073634	1.03189902251004	1.06675357558016	1.10230465496063	0.986300080477026	0.961460446247465	0.962166385075512	1.21260053745476
chr17:30167900:30169901:+:NSRP1;XM_047436921.1;mRNA:tss_coverage	1.17680244245873	1.18270240970574	1.06284756690211	1.05113727421526	0.977120569187775	0.984404034451403	1.02929650937147	1.13312389364981	1.04366757292081	1.08352920996308	0.916837476723608	0.845717958135375	1.02389107745522	1.03052951269496	1.17270005612123	0.887948255996877	0.868929717998318	1.20551552772248	0.99028029739546	0.9405088390514	1.01363721218086	1.04863475441229	0.811473598288433	0.989028933687767	0.92514206413499	0.985125415537348	0.886077232973506	1.00744559180532	0.958012202820547	0.896804720172798	1.02477680096325	1.09915728879134	1.01972347352862	0.979605535422887	0.989293659866248	1.09884787092287	1.12785998868346	0.997697779187624	0.94872418790305	1.02312466272847	1.11106899572348	1.00312296615614	0.91979363485281	0.98335565031553	0.944870010455812	1.09089593184411	1.07184250350853	1.06752012280992	0.810452300713295	0.852110816391077	0.785962819722439	1.05033087448277	1.02313967474851	1.01459524435815	1.03638012508985	0.849312574438106	0.914950899641285	0.973507501084195	0.830874924647791	0.951876602735806	1.07557830125186	1.00408413899046	0.800077746195932	1.15422473334345	1.04794658938501	1.15236271816099	0.867785724068884	0.994561303670577	0.896290700376136	0.969648457577275	1.00230222081238	1.10004419635457	0.90673218874947	0.984153143847217	1.09556443684986	0.916310908834346	1.02461469357338	0.934129665589067	0.942236211552489	0.979721360375918	1.20409037525963	0.991407736541615	1.06784830534471	1.11244440099919
chr14:58208032:58210033:+:ACTR10;XM_047431587.1;mRNA:tss_coverage	1.21496780698309	1.22303559963958	1.16380784255368	1.06365306170999	0.966271705294494	1.02626975672275	0.976413058937113	1.11152285932284	1.31494884739988	1.26265210043379	1.08624952647216	0.920014989861558	0.970382801940161	0.978144114404189	0.951773338896839	0.933579621888471	1.08971166100982	0.889410530781099	0.925332553956394	0.960848159758124	1.15437688185446	0.931035985456428	0.970763650243041	1.02042661766388	0.840334165816941	0.901459451541118	0.912723241327868	0.835080690426956	0.936456190302557	1.02378129114174	0.923030493180102	1.1439035297134	0.944264764329951	1.07481738364893	0.897695226766877	1.11628483561711	1.00666843615011	0.916791389501869	1.11746450305616	0.859844985559038	1.03802671042135	0.964624044413598	1.05934610387225	1.05490429420102	0.974920239914364	1.06096997134345	1.01860434265983	1.11080945181258	0.92995783548457	1.04413171591904	1.05852068142385	0.949973858208983	1.02532067343968	1.1336564754205	0.982870127116064	0.977108420576462	1.01949725366906	0.973907948962107	0.888697091205683	1.1066777715685	0.986866447046924	0.960678450456956	1.03167390274282	0.972926425302653	1.07380301090505	1.0022507211249	0.997749278875096	1.06229575220415	1.03432612572293	0.88026820521983	1.01899311360316	0.966356596158426	1.06615335542492	0.942823549682869	0.82285917165951	1.0576880013464	0.921897899334311	1.07897070106614	0.989067705124432	1.10867057535606	0.981822133204025	0.851035630674869	1.04278556792832	1.03976301515969
chr16:53207450:53209451:+:CHD9,CHD9,CHD9;NM_001352158.3,NM_001382354.1,NM_001382355.1;mRNA,mRNA,mRNA:tss_coverage	1.0629699972023	0.89508836822372	1.01486303784764	0.965422693246439	1.074109416855	0.979300905215879	0.854300067685254	1.01246049716158	0.981338579430227	1.01586020220329	1.01080497754559	1.00446287919936	1.09857218649642	1.01706747986979	0.931065269136337	0.909432060775386	0.871815764489778	1.11074201732859	1.22241425549194	1.09073912704078	1.06374247330381	0.861950511750116	0.954834470539425	1.125377873014	0.872371001258695	0.952700174678958	0.890079527690201	1.00724797733417	1.00218332679474	1.13003079153463	0.992747305396479	0.938982411826039	0.997816673205257	1.01034712423618	1.10312575005715	1.13650250598221	1.02146839355292	0.909842121778474	0.726492222566506	0.861149945295887	1.02964142220694	0.846774361592898	1.05648668284047	1.10643160962709	0.92054142453316	1.15573711933769	0.925114228247598	1.02470250819647	0.986734177964977	1.0738093201491	0.928153647050817	0.943736683087962	1.23473225045807	1.00227457753452	1.10197193866038	1.15246804704003	1.02646149000747	0.930534427171094	0.981238997436704	0.906416947447256	0.949742045776731	0.851924072274158	0.966029476469803	1.1045636521266	1.15202701617032	1.01778550920972	0.831076026966815	0.98726273554381	0.893167219626086	0.964764950777715	0.988544231587667	0.823506042110625	1.17168814542724	0.942107861553074	0.968549554012361	1.12287058311927	0.907910099723775	1.06356547128836	1.05289854068144	0.907014934591195	1.0666673301095	1.01228995615378	1.07533567491314	0.965946436914345
chr9:36399268:36401269:-:RNF38,RNF38,RNF38,RNF38;NM_022781.5,NM_194329.3,XM_047422797.1,XM_047422799.1;mRNA,mRNA,mRNA,mRNA:tss_coverage	1.01331278516315	1.21441269147199	0.850863953167673	1.01772681268736	0.880905420057867	0.972423819538092	0.90082281524192	1.0845009794491	1.08983085580147	0.95346153468087	1.13235138439594	1.21896071112676	0.892727827486618	1.114822007654	0.873168090550948	1.13716784835885	1.02872769855276	0.916284403178242	0.987043206989821	0.916482275062988	0.931461223618887	1.0181049618151	0.900441635871446	0.914494243077569	1.02244840913213	0.878673441989166	1.19991809457488	0.814641419155919	1.18282764375557	1.04805057005518	0.841338566718695	1.10696756772582	1.32854798359432	0.949532494668339	1.05534528743866	0.898773529224888	1.0718434957132	0.959708128120618	1.06469422301106	0.962182570858804	1.04038477675862	1.17250625471343	0.990963200639119	1.00295226904748	0.952555448761993	1.00835557549078	1.10419276982201	0.98588812722836	0.915106576608793	1.01152756857883	1.02225558198416	1.04220207394489	0.88600053405675	1.12217908680214	1.10853562031389	0.93336902161507	0.83230700898191	0.760827193104872	1.1113151505901	1.07271867165856	0.996502901514543	0.993404462704579	0.719230779352308	1.05469093852067	0.895152165869564	0.978923953087864	1.13469147517096	0.929479264665456	0.985436711551487	1.17863183897834	0.83880363088004	0.910196865391906	0.887730905262826	1.22080864689733	1.16157975204379	0.997047730952518	1.00681999732202	1.08131918515566	0.959338239401132	1.07856459120578	1.003606558506	0.902155135595827	1.10333935776164	0.827013833791936
chr8:105492249:105494250:+:ZFPM2;XM_047421627.1;mRNA:tss_coverage	0.84917808387433	1.11038156316917	1.09028626615876	1.0098432786318	1.14008138182654	0.948742062200442	0.970419977141101	1.11193937218882	1.04320982258799	1.13659416549928	1.06897761158821	0.918856170792367	1.11844314956276	0.905289405333304	1.14417977722806	0.92003141315474	0.856506526151372	1.19564861495782	1.08916705655783	0.972684083728475	1.08366781338234	1.05584864804073	0.975707078019322	0.924257604284598	0.871659555087822	1.16650879665753	0.889610643762148	0.921741118429696	1.00205399369387	0.970872165757949	1.10716563370012	0.848229375958739	1.01269449629881	0.939337464583857	0.96285184365336	0.991915265926239	1.12652546011752	1.03342201942915	1.07274449960887	1.02945179456668	0.956604906019432	1.0365927744644	0.896994622313808	0.962207857930316	0.99999014940587	1.11636634408107	0.885106632781604	1.04522012993194	0.920821529872421	1.06760358183729	0.88889384047205	1.09732025166532	1.11646358604167	0.972815785837799	0.991729403982508	0.94788444408941	1.1415801044461	0.997600295454015	1.024475987375	1.08677124205083	1.15619623171839	0.999169796969637	1.00806625705942	1.0420074490681	0.991290379687217	1.04646431643261	0.845594630576707	1.00000985059413	0.964817918054399	1.02216351243467	0.988430589139532	0.949954600712702	0.927780552418587	0.97613700356781	1.0225902710817	0.759745475426283	0.935000492070767	1.03253834094402	1.04910666827695	0.893411839709686	0.849524371810997	1.14544923302804	0.994682167112459	1.01105931059593
chr3:97438606:97440607:+:EPHA6,EPHA6,EPHA6,EPHA6,EPHA6;NM_001278300.2,NM_173655.4,XM_017006215.2,XM_017006216.2,XM_017006217.2;mRNA,mRNA,mRNA,mRNA,mRNA:tss_coverage	0.996402724673437	1.13485806276559	1.29175300602839	1.03958340079863	0.997067511179879	1.03235287920897	1.11857658085813	1.16389488545533	1.03856642977478	1.22032187876887	1.02979628975401	0.956098126803364	1.06027583525612	1.06123242872166	1.09690809603537	0.955501704826459	1.05306544374272	0.955628647229523	0.963781573775655	1.02467561392328	0.943147334030811	1.113138905535	0.99620925500846	0.947197660315016	1.16474797703478	1.1286976417707	0.987298214521001	0.984956960479784	1.07208626045924	0.958529662659546	1.1748765339325	0.935527960270378	0.959980743673807	0.920848474285232	0.944429190763891	1.06511144345261	1.05571075540503	1.06759203668741	0.992418236000853	0.988885089401296	0.991509541769238	0.863558255483711	0.981068108332562	1.15923409240582	0.892395338829321	0.992372513086328	1.14493382036714	1.09648479364152	0.887497593752342	0.995156340234244	0.889086136587266	1.01679013410688	1.06713957564746	1.02126733411865	0.945365346776336	0.987073518720806	0.948450802651575	0.88736172621318	1.04346259705043	1.0284000730001	0.978691516520731	0.961927951358498	0.91363601615869	1.07940661677881	1.00293248882012	1.12187221989969	1.04642853718477	1.06426597256945	1.05876031351402	1.08646631468851	0.934805490954832	1.13367960758108	0.975283870849031	1.02711233271547	0.922517959362055	0.912463604634128	0.879624415349824	0.966100832322503	0.93136803126175	1.03500947412871	0.960070995284935	1.09558868796242	0.939889329918324	1.05388542480422
chr2:165139997:165141998:-:SCN3A;XM_011511613.4;mRNA:tss_coverage	1.01331784446209	1.03313068488179	1.12293377815588	0.990304565161851	0.84743164458313	1.03926711196499	0.985730658100683	0.994287295292271	1.09536548814196	0.98751932827795	0.972191142992381	1.07866152232439	1.16012394213118	0.854787883033896	0.90362246895189	1.03857594339486	0.926299760461573	1.10850713623558	1.20412475524954	0.919670532898921	1.07813429692025	1.0214764095416	1.0456513996847	0.960016608145294	0.974150374067681	0.910553215537386	0.915428757552774	0.927242232911879	0.984153592984702	1.02689180662019	0.911689585681451	0.936258713050417	1.09073120874437	0.973466117322422	0.939002590239109	1.07011036858932	1.09172337729726	0.890014725354982	1.05124242384643	0.966597576859408	0.943635852097982	1.07618031075815	1.19433589507384	1.15757371515641	0.99459190199362	0.998933320158111	0.977079212619276	1.11440109988219	0.872496299187547	1.07162894466936	1.06018065332589	1.00224845046991	1.0817877901001	0.91123129619803	1.02703184582122	1.01057939818184	1.01827912113626	0.947926511888896	0.975413490861878	1.18800138373544	1.07494889342879	0.889288160488815	0.989106008542405	1.00845057386984	1.02177878923735	0.842864910645778	0.991857437629372	1.11868861701492	1.01637106071952	0.978144337968316	1.00926538072297	1.04696538160981	0.842972435511329	0.9010216860469	0.874998564570465	1.08315539828566	1.00825514031087	0.95909002859622	1.14920158466662	1.00106667984189	0.926950582558031	0.87415668206774	1.05883952115906	0.983294859749117
