ID	H2_1	H2_2	H2_3	H2_4	H2_5	H2_6	H2_7	H2_8	H2_9	H2_10	H2_11	H2_12	H2_13	H2_14	H2_15	H2_16	H2_17	H2_18	H2_19	H2_20	H2_21	H2_22	H2_23	H2_24	H2_25	H2_26	H2_27	H2_28	H2_29	H2_30	H2_31	H2_32	H2_33	H2_34	H2_35	H2_36	H2_37	H2_38	H2_39	H2_40	H2_41	H2_42	H2_43	H2_44	H2_45	H2_46	H2_47	H2_48	H2_49	H2_50	H2_51	H2_52	H2_53	H2_54	H2_55	H2_56	H2_57	H2_58	H2_59	H2_60	H2_61	H2_62	H2_63	H2_64	H2_65	H2_66	H2_67	H2_68	H2_69	H2_70	H2_71	H2_72	H2_73	H2_74	H2_75	H2_76	H2_77	H2_78	H2_79	H2_80	H2_81	H2_82	H2_83	H2_84
MAP	0.948990242489123	0.938529400210177	0.934172403971754	0.866940354943576	0.992875101896503	1.11013293196751	0.889803229259765	0.90929369763993	0.760063568685609	1.19983647452833	1.01391132794469	1.03724427660849	1.10529223425883	0.992875101896503	1	1.14421792592738	1.05034313340339	0.960343354383759	1.02331072786022	1.18477089246604	1.22924196368065	1.03142586354217	1.04002015832016	1.11294306563608	1.23516865712686	0.934172403971754	1.02838333218751	0.932003849969063	0.983565199029651	0.793083068975339	1.19541907698956	1.04867374949666	1.01316551920565	1.0446136035514	0.996890806234593	0.875499906697178	1.19748278808474	0.985572437364343	0.965260413085966	1.05051120124928	1.0220316198352	0.863516632455632	0.898051689763207	0.996890806234593	1.11228098390281	0.850373334053566	0.955426295681552	0.832446301770789	1.13146490340703	0.826102569265068	1.29168401771771	0.963808081006492	0.985572437364343	1.01937420815368	1.07098908356986	0.919316998791974	0.858336361582809	0.757425554169654	1.0817370775592	0.943402017305218	1.12374004360679	0.820063053064752	0.972974960469068	1.03142586354217	1	0.92360954242332	1.03027553796443	0.994949616476296	0.963808081006492	1.0548476954203	0.879209062159322	1.01872243883754	1.01902837387914	1.03949655761695	1.04789086516269	1.11947254441705	0.892761419774305	0.83081964073503	0.970135239984679	1.01902837387914	1.04789086516269	1.01902837387914	0.990667262495212	1.00388974552883
Age	1.03333333333333	1.06666666666667	0.8	1.2	0.933333333333333	1.03333333333333	0.866666666666667	0.9	1.26666666666667	1.1	0.933333333333333	1	1.26666666666667	1.03333333333333	1.03333333333333	1	1.03333333333333	0.966666666666667	1.03333333333333	0.833333333333333	0.933333333333333	0.833333333333333	0.9	0.9	1.03333333333333	1.23333333333333	1.06666666666667	0.966666666666667	0.9	1.03333333333333	0.933333333333333	0.833333333333333	0.866666666666667	1.1	1	0.966666666666667	0.833333333333333	1.06666666666667	0.833333333333333	1	1.03333333333333	1	0.933333333333333	0.933333333333333	1	0.9	0.866666666666667	1.36666666666667	1.2	1	1.2	0.866666666666667	1.03333333333333	0.866666666666667	1	0.933333333333333	0.966666666666667	1.06666666666667	0.633333333333333	0.966666666666667	1.03333333333333	0.8	1	0.933333333333333	1.03333333333333	0.9	0.833333333333333	0.966666666666667	1.03333333333333	1.13333333333333	1.2	0.966666666666667	0.9	1.13333333333333	1.1	0.933333333333333	0.733333333333333	0.9	1.13333333333333	1.03333333333333	0.966666666666667	1.13333333333333	0.866666666666667	1
BMI	1.39935430128528	0.933472324844811	0.919188829223985	0.980313719215184	1.05050286375851	1.2442454219867	0.861918365233925	1.03686883185949	1.07739442684827	1.13616148115379	0.939341029635312	1.02473139027593	1.20286328788656	0.942607173279745	1.11694582625434	1.02532908515034	1.17656471341237	0.871495602001101	0.997383320077371	1.00515335344475	1.09107081507697	0.973748488114343	0.763722274252528	1.03237906091311	1.19830762931623	1.15818206633001	0.895652828696884	1.02949412423582	0.860770038073634	0.980313719215184	1.06362861970134	1.17236673051491	0.916468611606576	1.00261667992263	0.954655195945087	1.28194726166329	1.23171736091829	0.845658240894566	0.944508501856619	0.967131488166112	1.07457537779493	1.01801555889177	0.839403622878065	0.882423535059275	1.00261667992263	0.959860318237224	0.916468611606576	1.0893718556308	0.815749965879623	1.04987693133098	1.03719356372039	1.23171736091829	0.992728830071112	0.802708922596161	0.980313719215184	0.810643675023414	1.18377470197616	0.956518874451133	0.980313719215184	0.90080618214163	0.92596584197324	0.870239030887177	0.977753514398799	1.02473139027593	1.19830762931623	0.924808102295242	1.10740153329913	0.979452473844966	1.01249982351529	1.12663130697515	1.02737630775168	0.985330591153175	1.03189902251004	0.873331042954025	0.919188829223985	1.0717657412593	0.860770038073634	1.03189902251004	1.06675357558016	1.10230465496063	0.986300080477026	0.961460446247465	0.962166385075512	1.21260053745476
chr10:92688954:92690955:+:HHEX;NM_002729.5;mRNA:tss_coverage	0.794032214457211	0.770806624035636	0.877473767373684	1.26862374688015	0.906727084511027	0.641269118749664	1.04354730808964	0.965223420973152	0.792613869953994	0.709514230447767	1.19398350417869	1.00498228255375	0.931881476828946	0.887005532502612	1.16334780330565	0.987723307387325	0.935403831474253	0.826015361351688	1.02005671854243	0.938982362740766	0.937532403166264	0.678972993707611	0.829112852335032	0.87423086129542	1.03632120555133	0.984479621941529	1.11194578255471	1.2643149280095	1.05655683146122	0.858208151328809	0.864510911374891	1.06832289935135	1.02708887331945	1.07657603093426	0.992772626424925	0.67824499675512	0.699319420573397	1.15465819239087	0.976242127835947	0.901825257052959	0.949931702795567	1.03808390095818	0.827946338859114	1.11334980218426	0.892042017965356	1.28551740126752	1.0604514819566	0.853756802971601	1.172734915289	0.851943475213911	1.10998808419803	1.04997414798657	1.05679278495013	1.12082011026394	0.856090395082455	1.44294772651964	1.01402558705978	1.0795367802	1.02599843719354	1.16065192661175	1.01708517143613	1.18781510773626	1.07642000425004	0.716017437103757	0.943685217211458	0.806499541337786	1.44652190830771	0.998470666781998	0.956291186546865	1.04529283587205	1.13885452728702	1.001529333218	1.00165696150772	1.44706315689544	1.11863656447321	0.895264714259038	1.22038880018393	1.11215876045414	1.08166689049613	1.35239637477004	0.992682095675781	0.732603921856259	0.935119204416476	0.906788612118247
chr20:34412765:34414766:+:ITCH;XM_047440537.1;mRNA:tss_coverage	1.08194202247794	1.13856523699626	1.0018653294666	1.12048417877126	0.980320318551025	1.08221761752266	0.961492912754239	0.927616935806035	0.956299151893292	1.05262792951473	1.02076135168961	0.912331490529253	1.17069853511016	1.04724378805963	0.850807525863952	1.01211922240539	1.05299263888845	1.05449805146409	1.05617040318853	1.00700958591862	1.20522630471531	1.01181692969049	0.952010963506027	0.97158238802593	1.12528984263783	0.880545858248929	0.916345331953045	1.02961724724491	0.956997065722368	0.73988276040783	0.977171100902007	1.07416343224951	1.0392960322296	0.959813015417616	1.03830583076444	1.0420432883785	1.11258368309673	0.930448886155434	0.868015061426759	0.982575991478248	0.999565295467525	0.82543759166594	0.863424904260679	1.09619156094714	0.998226123847542	0.984739235785704	1.15278165082169	1.05466683106127	0.791629379286488	0.980709340313783	1.2196427014669	1.00043470453247	1.13716712131483	0.979290246922802	1.16805603908967	0.992781633027893	0.868230618826116	0.991502335323296	0.88578887255605	1.04851044905823	0.992047902166653	1.2193754172703	1.1057209747018	1.11563015200267	1.08987909797044	1.05258676498824	1.14482440385588	0.905766150535316	0.963437564783409	1.017566793026	0.961788750284778	0.962617205021091	1.02711380995042	0.916345623737933	0.998182271029458	0.843770641074034	1.00226285003451	0.905491646251456	0.922066739629055	0.850979257947095	1.02434141644547	0.756182951525436	0.922943894465689	1.06113108791249
chr16:53207450:53209451:+:CHD9,CHD9,CHD9;NM_001352158.3,NM_001382354.1,NM_001382355.1;mRNA,mRNA,mRNA:tss_coverage	1.0629699972023	0.89508836822372	1.01486303784764	0.965422693246439	1.074109416855	0.979300905215879	0.854300067685254	1.01246049716158	0.981338579430227	1.01586020220329	1.01080497754559	1.00446287919936	1.09857218649642	1.01706747986979	0.931065269136337	0.909432060775386	0.871815764489778	1.11074201732859	1.22241425549194	1.09073912704078	1.06374247330381	0.861950511750116	0.954834470539425	1.125377873014	0.872371001258695	0.952700174678958	0.890079527690201	1.00724797733417	1.00218332679474	1.13003079153463	0.992747305396479	0.938982411826039	0.997816673205257	1.01034712423618	1.10312575005715	1.13650250598221	1.02146839355292	0.909842121778474	0.726492222566506	0.861149945295887	1.02964142220694	0.846774361592898	1.05648668284047	1.10643160962709	0.92054142453316	1.15573711933769	0.925114228247598	1.02470250819647	0.986734177964977	1.0738093201491	0.928153647050817	0.943736683087962	1.23473225045807	1.00227457753452	1.10197193866038	1.15246804704003	1.02646149000747	0.930534427171094	0.981238997436704	0.906416947447256	0.949742045776731	0.851924072274158	0.966029476469803	1.1045636521266	1.15202701617032	1.01778550920972	0.831076026966815	0.98726273554381	0.893167219626086	0.964764950777715	0.988544231587667	0.823506042110625	1.17168814542724	0.942107861553074	0.968549554012361	1.12287058311927	0.907910099723775	1.06356547128836	1.05289854068144	0.907014934591195	1.0666673301095	1.01228995615378	1.07533567491314	0.965946436914345
chr7:92056577:92058578:+:AKAP9;NM_001379277.1;mRNA:tss_coverage	0.867063082388619	1.07847967433683	1.1572790152319	1.02012999804255	1.09818124280571	1.01618156412487	1.20628479567278	0.959681510896098	1.16369336492113	0.996829598591553	0.986030314493599	1.08512322242824	1.13297169451543	0.921211638955983	1.02859383539177	0.844897269622194	0.987511762516757	0.970166527427589	0.918684503051368	1.00317040140845	0.872924889221453	1.09094113366071	0.814515012100009	1.00636448567461	1.04061519903444	0.903750487046498	0.935285017588078	1.03933170981587	1.07408860281513	0.966009202958498	0.958174914329978	1.01649210578279	1.04708546604166	1.04675326131215	0.982908208271741	1.16580872043401	0.782607297883841	0.963940959387853	0.817395956072866	0.931929542243028	0.924607138327332	0.828073791574814	0.908644551330934	1.06000063215373	0.926308783836124	0.956688988737485	0.988415053346988	1.05364556324206	1.07732356943436	0.907049869254232	1.07465173591699	0.967678826782269	0.974082086315863	1.05847801013183	1.22533950714158	0.817167449359632	1.2420554509537	1.0300728620532	0.881602578343267	0.98080071159413	1.01790537452415	1.16615523539116	1.02120671633745	1.14747111220954	1.0801162344571	1.15331948316063	0.844417530993726	1.07219744039816	0.883635071284792	1.13179397994246	0.88512533417264	0.89780715813487	0.972152099640074	1.01698061291387	1.08144217433622	1.1057253261634	1.12064233936874	0.993693425696709	1.01333919522831	0.968535988388534	0.909043481352042	0.861526101347525	1.11609403212459	0.869970722554586
chr15:74207988:74209989:-:STRA6,STRA6,STRA6;NM_001142617.2,NM_001142619.2,NM_001142620.2;mRNA,mRNA,mRNA:tss_coverage	0.818656648507113	0.72188038464777	0.726085197984182	1.06759293318009	0.938624356063932	1.03015534190596	0.871728750189416	1.10999377256636	0.964530898232713	0.919230567961983	1.11779162882962	1.10144797884817	0.989303439791693	1.07504478365908	1.07703537481133	1.13351798110774	0.974500844879624	1.13913357089185	1.00561195029235	1.08419054626082	0.905325687968037	1.01666443577252	0.961781569478392	0.953592095880409	1.00433023242397	1.09460922022882	1.14790630430327	1.07931322385624	0.913727403677701	1.14825696350526	1.07495425565987	1.04932657066206	0.909931892803425	1.13188418879902	1.19484229580789	0.810837766789074	1.08921663069956	0.945870586555854	1.05454601520254	1.0615297683218	1.06439691416259	0.978198507167783	0.952549546869724	1.03527905438392	0.888567243590064	0.804402623220752	0.912323910281696	0.866626659415344	1.08231086959767	0.991745192641056	0.90853930219529	0.97312742077159	0.966090798500867	0.908423949943723	1.00668829703528	0.963201690915346	0.93214782061278	1.10909556376084	1.12859548959521	1.00729191122634	0.982980036757871	1.03442947966923	0.976628199995964	0.995669767576031	0.891559603037433	0.919473893443208	1.12292508771005	1.14497241103819	0.89320887648972	0.99556740258989	1.11776016671818	0.936074822069405	0.934939527307922	1.01722941054614	0.986056079812634	1.00576318296796	0.967493313917455	1.11769869165994	1.23115110335119	0.907756131112965	1.05034849765139	1.08002907900691	1.04777557503294	0.922972581377509
chr6:26044383:26046384:+:H3C3;NM_003531.3;mRNA:tss_coverage	0.904048069038796	1.00265814365747	0.947974891157211	1.18795286775273	1.07356623407269	1.02322390929318	0.990973194638515	1.04053035567227	0.998518907418916	1.07543940194171	1.11870984692413	1.18858775682727	1.00870527944573	0.77145769831026	1.00155079130522	0.907960852546671	1.15800131115007	0.868740758341255	1.02346954792316	0.932729602792366	1.171773848691	0.850357668155001	0.988487812856979	0.698092935227087	0.968608323498065	0.903130424429532	0.911090642947262	0.95209463100109	1.03191525455934	0.960733332458957	0.973890929273663	1.21305162684208	0.893109271819879	0.785820146552611	0.920171874728861	1.06163045518408	0.993822202982927	1.15192123527688	1.12439653006042	0.896301289993425	0.874751872873284	0.831967981950623	0.951309037072108	1.05383487278691	1.06123796088491	0.872907189165076	1.03347472403824	1.02464991879795	1.07796518054565	0.932911533937977	0.993195887417912	0.857938073326471	1.06530104334793	1.00325136322652	0.956779924031424	0.973867025440072	1.01950286036254	0.94184265167407	1.19491622013621	1.13981554447399	0.940162176786669	1.01934636572375	0.821815957014892	1.03337538224374	1.05110874978585	0.982988770375269	1.10989068086845	0.891469772978005	0.942583557885647	1.08336953815274	1.11333524033561	1.11574848078277	1.02310131347983	0.869389957235252	1.03219964482007	0.982951436071942	1.11709102675441	1.00053371455591	1.06273295026923	0.980028739882147	1.22497091868218	1.07249710280357	0.961856657710456	0.999466285444089
chr6:11110724:11112725:-:ERVFRD-1;NM_207582.3;mRNA:tss_coverage	0.905646772369436	0.837506956435147	0.97141163800444	1.08415571226057	1.14643131812278	1.0003534563599	1.15430513991811	0.913575412573498	1.07030365047717	0.925926104374445	1.00890547441468	1.13175342320622	1.00426449974264	1.00318506677108	0.961272536168909	1.04106937992037	1.02075589979603	0.952308118415518	0.926162310690664	1.13077094038031	0.986590316607071	1.17706820081374	0.840244907884995	0.961305498616836	0.931165734562057	1.09285240317456	1.0633925867095	1.08067087938533	0.911338675082968	0.918834548508648	0.993552690316505	1.11198601046764	0.984233572490925	1.02337989524645	1.02825399074617	0.906997949854602	0.978566429071733	1.07468632071075	1.09582905238603	0.941452157294707	1.02321575883157	0.923887809901061	0.970894474836969	1.01920984150202	1.14044038703859	0.849238699612691	0.839410617001761	0.849427190156427	0.922221615739333	1.072470839107	1.02597389231596	0.938780987303499	1.04385920502863	1.01641656622872	1.01137530124721	0.910475893389674	1.01924325862917	1.06649441974658	0.99704116389382	0.999646543640104	1.05993935773303	1.20024476354301	0.985671877904808	0.98935501133743	0.974997945330049	0.907693716326676	1.08379978658135	0.94866712634914	0.940655377813108	1.06701973311087	0.915229293438254	1.06710890764271	1.02123697995151	1.01444792107507	0.961894607232306	1.01817532705437	1.05204650924673	1.03267916231787	0.995853678480735	0.888578030609781	0.996236658021911	0.973755050470454	0.877857982906832	1.02597472775189
