ID	H1_1	H1_3	H1_6	H1_9	H1_10	H1_11	H1_12	H1_15	H1_21	H1_22	H1_23	H1_24	H1_26	H1_30	H1_34	H1_35	H1_38	H1_40	H1_41	H1_43	H1_44	H1_51	H1_53	H1_57	H1_58	H1_59	H1_61	H1_62	H1_63	H1_64	H1_66	H1_70	H1_71	H1_73	H1_75	H1_78	H1_79	H1_80	H1_81	H1_82	H1_83	H1_84	H1_85	H1_86	H1_88	H1_89	H1_91	H1_92	H1_93	H1_94	H1_95	H1_96	H1_97	H1_98	H1_99	H1_104	H1_106	H1_107	H1_108	H1_110	H1_112	H1_113	H1_114	H1_115	H1_117	H1_118	H1_119	H1_121	H1_122	H1_127	H1_131	H1_142
MAP	1.0822528741699	1.24753828716833	0.873406379597031	0.915270636123816	1.29517640033406	1.04390132626743	0.953843068928803	1.17049970660146	1.0919208364416	0.847171326609057	0.812332487330901	1.15456851857509	0.93972499287366	0.825268292912179	0.991382054421196	1.24018738703825	1.21512002346947	1.01824228519109	0.937405159126604	1.04839783431572	0.883020114805922	1.09787870358035	0.932993727314635	1.16010522219268	1.0822528741699	1.21694205277992	1.19813514336039	1.18598514817153	0.843065735431342	0.86965989207971	1.10011406361401	1.23670757616537	1.02242114315589	1.15490797998829	1.16005207967112	1.02085518608649	1.06135762030922	0.985162933344275	0.974578895224819	1.17828129011485	1.08241784494543	0.997416441970807	1.16180759045119	0.99241550173379	0.958778575176694	0.868475332018749	1.12364680130523	0.994495410854053	1.0900998916724	1.01939105539059	0.966700546530465	1.07866521169432	0.953843068928803	1.14868283368216	1.10293555794436	0.942803764490902	0.879902781721792	1.05242678457799	1.05891426936354	0.921234648996356	0.757296477247319	1.17713866564913	0.95572667608169	0.836700201284832	0.950895767812731	0.986529816840865	0.936071896408957	0.985208845590788	0.921330811654408	1.02085518608649	0.874788326166624	0.88150284158847
Age	0.733333333333333	0.866666666666667	1.16666666666667	1.26666666666667	0.966666666666667	0.966666666666667	1.03333333333333	1.03333333333333	0.9	0.9	1	1	1.1	1.03333333333333	1.06666666666667	1.13333333333333	1.03333333333333	1.03333333333333	0.866666666666667	0.9	0.866666666666667	1.06666666666667	0.833333333333333	0.9	1.06666666666667	0.933333333333333	1.06666666666667	0.966666666666667	1.1	0.766666666666667	1.03333333333333	1.1	1.06666666666667	0.9	0.9	0.833333333333333	0.933333333333333	1	1.1	0.766666666666667	1.1	1.1	0.966666666666667	1	0.966666666666667	0.966666666666667	0.866666666666667	1.03333333333333	0.966666666666667	0.933333333333333	1	0.9	0.966666666666667	0.866666666666667	1.1	1.06666666666667	0.933333333333333	1	1.1	1.13333333333333	1.1	1.06666666666667	0.933333333333333	0.9	1.03333333333333	1.03333333333333	0.966666666666667	1	1.13333333333333	1.1	1	1
BMI	1.00450231373953	1.13049624855145	0.9996836502804	1.07183704732694	1.15181533777876	0.93271724328343	0.978822804602642	0.920706129597649	1.00523744804786	1.04228271678345	0.994192974258577	0.990427319848194	0.933347464225636	1.05689542008124	0.901951464824002	0.978822804602642	1.27965837890727	1.17023586780928	1.0732214957103	1.03451308810634	0.851998101601154	1.04966783264686	0.925377800330401	1.03944457752956	1.1720169912995	1.04290201591066	1.07745123503366	0.90674271922479	1.01409569861286	0.803449452003712	1.21912592237491	0.992272251724615	0.95309067941912	1.10853017569537	0.880133393996912	1.0943523337701	0.93193431416831	0.816609794428164	1.25115833723972	1.09060898780011	0.98032184178661	1.09452794996425	1.26039860047946	0.982350093905291	0.944145669654615	0.922242878399607	1.13359020469952	1.06319198340944	0.974579681690625	1.01830984489957	0.937102648843001	1.26186801276286	1.055169924314	0.985877383699802	1.03752323819956	1.23816045072651	0.947181743380319	0.993321598362447	0.805848073911181	0.877171617633081	1.00101779092957	0.966670414128873	1.0003163497196	0.917095240330696	0.973322612509902	1.12873260340826	1.11782362603454	1.04428145417885	0.918367007357655	1.09664191410639	0.925633009282066	0.892489465868244
chr10:92688954:92690955:+:HHEX;NM_002729.5;mRNA:tss_coverage	1.12209719723037	0.990193986260145	0.939262299934001	1.21026386209679	1.06961761522999	0.951945224127427	0.930668812844052	0.851205811708738	1.03505727373195	1.01984147942464	1.00027266893987	1.04366779079893	1.13325442709501	0.77634998612962	1.00469104427738	0.843029787614882	0.975734614862346	0.761761857237157	1.01670312020462	1.05022301498061	1.02432608563639	1.03102517946528	1.10116225696155	1.06928163324948	0.72174448909578	0.958782628821927	0.974201969597228	0.959728697357316	1.05621972366688	0.953707494336996	1.16318851185219	0.877265853092557	0.973931559066029	1.10213091046449	0.841146173315822	0.856423031990064	1.12554796140019	1.12939217505037	1.16324029790123	0.987228709961813	0.927958762979666	0.807363229416609	0.889187166597445	0.863050205238377	0.986222723705773	1.01514917372963	1.32889554906529	1.18315585939839	1.175178784982	1.27840858200185	1.06664027587996	0.933777967112995	1.31981905172166	0.920201811211283	1.27606388554412	0.743203064584859	1.01503753615937	0.898432366906115	1.15078073012672	0.774627949211127	0.99755313363337	0.839508055767327	1.13169516621063	1.13000091345773	1.05707331722802	1.16753870077646	1.6274166488598	1.0769170756328	0.909148733848657	1.16840258661267	0.808957043166582	1.13075074986477
chr20:34412765:34414766:+:ITCH;XM_047440537.1;mRNA:tss_coverage	0.94116676592399	1.10462370468287	0.968125342972827	0.997935986905722	0.893954392038613	1.0507545942203	1.13230513918038	1.05271114254357	0.924158789878584	1.05311088839163	0.860551575737784	1.14709045892378	1.18625087644498	0.990129783996981	1.09431436673938	1.15200482240121	0.846521755514627	1.00358026427203	0.846745305472833	0.910405328653374	1.18674293474967	0.964489922063665	1.02247161296639	1.0962260729856	0.895277877901464	1.04240909324821	0.918429808619489	1.13672686217683	0.924194926587047	0.881242048589051	0.972380437123899	1.09169186627242	0.918477805350948	0.968029660641145	1.09780319837539	0.985984244993004	0.947072646382497	0.9206387793982	0.974511315225416	0.912134654128735	1.23076444827543	1.00532480678638	0.721569004248822	0.881217485072268	1.13757774943123	0.875093224972374	0.992237561677349	0.921979538382738	0.929850229720708	1.09406827113056	0.947156252567183	0.988670032589035	0.951567424325078	0.890770017062515	1.0199424585189	0.99417627406271	0.890444234406653	1.01253867002165	0.975502953242209	1.22402705276069	0.853781687153471	0.904901879959579	1.1237025270851	1.00206401309428	1.00623576332092	0.919589765181788	0.825172839973506	0.975437964815097	0.8342042609029	1.06779030737656	1.07098733832835	0.949921707715057
chr16:53207450:53209451:+:CHD9,CHD9,CHD9;NM_001352158.3,NM_001382354.1,NM_001382355.1;mRNA,mRNA,mRNA:tss_coverage	1.05658983906786	1.0001833139714	1.06317959461493	1.16413272040427	1.08621458953045	1.0862276437171	1.00743650861371	1.0833972882056	0.848861250753224	0.916188999610899	0.978455825816671	1.01113163430367	0.915775509370961	1.00197779584489	0.995854414603372	1.03375984446104	1.05289309854829	1.05584831036227	0.828696805629976	1.09720277138465	1.2313917579414	1.02728899055298	1.11588853872913	0.943208263524641	0.743525755824384	1.14157936747004	0.940488060053108	1.16432379244521	0.828554032262885	1.00702326731177	0.947151166296921	0.783182674875779	0.847680080582715	1.22180314252067	1.02019497004958	1.05715911122505	0.988425032638004	0.835000956665558	0.995945536400148	0.982599129859336	0.959779820761922	0.929236348394798	0.83198094588781	0.925953527412665	0.893286731049967	0.966078701585064	1.03241552186732	1.04476286701431	1.03735308474263	0.961013593739651	0.999816686028603	0.998402627164425	0.989360723145393	1.03768321214503	1.10543254426603	0.937398012667083	0.803242830970388	1.04688299035824	1.03973745102256	1.12132570292257	0.987439617669339	1.19027284551172	0.923167282529297	1.20571959450871	0.905417998223	0.835689092976697	0.754392863545198	1.00274504184727	0.954308233389783	0.964838332762793	1.1912069833427	0.987243118005347
chr7:92056577:92058578:+:AKAP9;NM_001379277.1;mRNA:tss_coverage	0.820107028677395	1.03472585562534	1.05555571586815	1.1026548964554	1.26448676128942	1.05079825551157	1.13824420328619	1.02169279465199	0.895638272381078	0.880647750169666	0.999418101127819	0.872489085121047	1.12094115160842	1.08067247439894	1.03304979756898	1.03397198944616	1.05675681037097	0.844937615679504	0.922377514514176	0.91949594052475	1.33819448058557	0.984925783011733	1.12541393806885	1.16070775923339	0.960520474511835	1.09302240860198	0.89864846691186	1.09814087143874	1.08324487519036	0.978812701036578	0.917760728775639	0.871628400041956	1.17097946431392	1.00848670932189	1.00591877054957	1.06682811399411	0.906687741653884	0.932284267366813	0.922269068956455	1.07486035540462	1.06421343108984	0.989672015706287	0.913209846143593	0.942513121883201	0.985549964869357	0.989064346607095	0.990628311148382	0.793392670995434	1.00035101994034	1.05423043473876	1.06180839206173	1.02528508779809	0.967961044786646	0.933539858168516	1.15783840640814	1.05045378567059	0.888041726189082	1.05441074247586	1.16693840200403	1.09659803690733	0.953032997170826	1.15854017551513	0.973747302663965	1.10723191639253	0.791260187850029	0.908213028921693	0.868268447885379	1.06560044334632	0.910889318790228	0.945892320658628	0.992146763763886	0.917249921735698
chr15:74207988:74209989:-:STRA6,STRA6,STRA6;NM_001142617.2,NM_001142619.2,NM_001142620.2;mRNA,mRNA,mRNA:tss_coverage	1.13499246206907	0.905425239420099	0.788186921495404	1.03570136446364	0.998265265368755	1.01903618788172	0.84749691351901	0.931600051613836	1.09436145525908	1.18690241631476	0.978617818641052	1.07300978230823	0.907973917594058	0.641277326936838	0.90867935192167	0.959399248004907	0.982623426950156	1.04556126868404	1.00412663235974	0.957922918509321	0.852698576819655	1.05579158176949	0.934583927007281	1.02431497121689	1.01796334649172	0.922204219406407	1.06671333698314	1.16825726015798	0.843730895299648	0.992764388214121	1.02813928031141	0.911783578219197	0.928934046897906	1.15029262015677	1.05123542562101	0.835445479841777	1.07671021624455	1.07623015732353	0.970667695748689	1.02104925665137	0.872963715729831	1.1187419795115	0.931784657297775	0.926272207664715	1.03940250282103	0.94723511918321	1.06466157309834	1.31387127859678	1.02450819980417	1.00173473463124	1.05569395434102	1.03432664283803	1.04224476185213	0.949512197115977	0.876925999843269	0.907174024013826	1.05378759634544	0.956071573782451	0.895835373595906	0.931930854406691	0.906380499327827	0.890802097111349	1.00590665467689	0.988983558615984	1.02144263916526	0.96805774972114	1.46690732998006	0.862022995719567	1.028841356423	1.09393536629883	0.974360743027581	0.957446870528595
chr6:26044383:26046384:+:H3C3;NM_003531.3;mRNA:tss_coverage	1.14741448269963	0.928139829858371	0.847865452095424	1.1351486844381	1.17253673620179	0.979173396129431	1.00150863638629	1.05209087259594	1.11031268641633	1.18111795044991	1.02322978334556	1.10109426777703	0.891915955887793	0.997258631387027	1.20864147962059	0.964417910828901	0.989633174379507	0.999979747156688	1.10463478374622	1.01136494827412	0.916972767562823	0.6504089917139	1.16292494533001	0.990813470672445	0.985116291139036	0.855898080700379	0.878841335958333	0.933521129161027	1.02211064183242	1.05757590674618	0.928779357014449	0.892740328976798	0.956547846298895	1.04812995366225	0.935860915464127	1.21393906123357	1.12655573146532	1.30661290292445	1.09186729934022	0.900026281067412	0.833844487218711	1.11121896176753	1.09183011935776	0.814877844912192	0.925076032053531	0.901571116996985	0.929486693216271	0.929351799501854	0.994130712471302	1.08823378807042	0.970171302359447	1.26977204798941	1.09993777140834	1.06813537021689	1.07784792084381	1.01321659959806	0.930571654698418	1.01641238863279	0.970342721347494	0.871238336357515	1.0109437074248	0.926151320471189	1.03905298463909	1.00876167808	1.05559718866649	1.09296467246028	1.04688259097023	1.00002025284331	0.773514794611374	0.961294683344975	0.94779333523956	0.93103062548839
chr6:11110724:11112725:-:ERVFRD-1;NM_207582.3;mRNA:tss_coverage	1.16096590812172	1.07981859764627	0.938431886752418	0.900836440155407	0.909851463248777	1.05810025134002	1.05239691296631	1.21869125190928	1.0434498113089	1.05102271830203	1.12202239739168	0.953125668061373	0.855625956611817	0.781579986434014	0.815762481507741	0.988916073903859	1.05658059939525	1.1043263339174	1.02937589571432	1.07530106788135	0.971121329750833	1.08426065690977	0.816125708734145	0.973784235785134	1.17857391562102	0.86221095323958	1.13053781565464	1.06391649854863	0.893676461804607	0.984732953794614	1.04505508775553	0.939111124776516	0.972208148302842	0.951363733593994	0.982486705204235	0.863366152505906	1.20505566297991	1.0952030782254	1.00651371100422	1.00819364591366	0.815153945587184	1.07746042181505	1.09350744836483	1.04654160021587	1.00749262860062	0.944548979518547	1.01613689358756	0.951593356453725	0.934021549425184	1.06980711840791	0.873595991565086	1.10900988617061	0.873357237545263	0.790566200212925	1.0921082164683	0.917939857501712	1.06610353770505	0.980003127815217	1.02054688466381	0.932636902253686	1.05543115629282	1.08788245506058	0.966881707872476	1.03720814679843	1.04630014400844	1.00894106537121	1.25651991299837	1.03998149267741	0.993623851875645	0.991620272068196	0.998718405079266	0.94538592941731
